league,player_id,salary,season,season_end,season_start,team,adjusted_salary
NBA,andergr01,584000,1996-97,1997,1996,San Antonio Spurs,419300.59155317093
NBA,andergr01,272250,1997-98,1998,1997,Atlanta Hawks,191854.27356197676
NBA,anderja01,1361400,2010-11,2011,2010,San Antonio Spurs,743791.9100559009
NBA,anderja01,1463520,2011-12,2012,2011,San Antonio Spurs,784635.3091036098
NBA,anderja01,472427,2012-13,2013,2012,Houston Rockets,248265.2334538277
NBA,anderja01,145749,2012-13,2013,2012,San Antonio Spurs,76592.59422230722
NBA,anderja01,916099,2013-14,2014,2013,Philadelphia 76ers,472718.3517070229
NBA,anderja01,1015421,2015-16,2016,2015,Sacramento Kings,509012.5343617032
NBA,anderju01,1449000,2015-16,2016,2015,Dallas Mavericks,726357.9956393535
NBA,anderju01,1514160,2016-17,2017,2016,Philadelphia 76ers,753362.9858429859
NBA,anderju01,1579440,2017-18,2018,2017,Philadelphia 76ers,770109.4340327734
NBA,anderke01,1828000,1991-92,1992,1991,New Jersey Nets,1466232.0377457084
NBA,anderke01,2376000,1992-93,1993,1992,New Jersey Nets,1859233.5372436126
NBA,anderke01,2925000,1993-94,1994,1993,New Jersey Nets,2236059.030320785
NBA,anderke01,3463200,1994-95,1995,1994,New Jersey Nets,2589721.146819881
NBA,anderke01,3898000,1995-96,1996,1995,New Jersey Nets,2853248.5273492285
NBA,anderke01,4175000,1996-97,1997,1996,Portland Trail Blazers,2997568.441326179
NBA,anderke01,5010000,1997-98,1998,1997,Portland Trail Blazers,3530541.4528760463
NBA,anderke01,5845000,1998-99,1999,1998,Boston Celtics,4073478.0402473053
NBA,anderke01,6680000,1999-00,2000,1999,Boston Celtics,4597207.094349574
NBA,anderke01,7520000,2000-01,2001,2000,Boston Celtics,5075574.523116714
NBA,anderke01,8350000,2001-02,2002,2001,Boston Celtics,5502076.915307308
NBA,anderke01,9185000,2002-03,2003,2002,Seattle SuperSonics,5954550.705555003
NBA,anderke01,1070000,2003-04,2004,2003,Indiana Pacers,680642.3304284235
NBA,anderke01,1100000,2004-05,2005,2004,Atlanta Hawks,684295.8459979737
NBA,anderky01,1093680,2014-15,2015,2014,San Antonio Spurs,554478.8249694002
NBA,anderky01,1142879,2015-16,2016,2015,San Antonio Spurs,572904.9687358928
NBA,anderky01,1192080,2016-17,2017,2016,San Antonio Spurs,593113.6393536393
NBA,anderky01,2151704,2017-18,2018,2017,San Antonio Spurs,1049136.117640464
NBA,anderni01,725000,1990-91,1991,1990,Orlando Magic,603338.1701055586
NBA,anderni01,750000,1991-92,1992,1991,Orlando Magic,601572.2255521233
NBA,anderni01,800000,1992-93,1993,1992,Orlando Magic,626004.5579944823
NBA,anderni01,2670000,1993-94,1994,1993,Orlando Magic,2041120.5507543576
NBA,anderni01,3090000,1994-95,1995,1994,Orlando Magic,2310648.632384336
NBA,anderni01,3200000,1995-96,1996,1995,Orlando Magic,2342328.190743338
NBA,anderni01,3790000,1996-97,1997,1996,Orlando Magic,2721145.9623056813
NBA,anderni01,4000000,1997-98,1998,1997,Orlando Magic,2818795.57115852
NBA,anderni01,3200000,1998-99,1999,1998,Orlando Magic,2230133.4009908256
NBA,anderni01,5051906,1999-00,2000,1999,Sacramento Kings,3476745.2250280213
NBA,anderni01,3750000,2000-01,2001,2000,Sacramento Kings,2531037.827352085
NBA,anderni01,5401906,2001-02,2002,2001,Memphis Grizzlies,3559485.305540124
NBA,anderni01,6101906,2002-03,2003,2002,Cleveland Cavaliers,3955809.327983702
NBA,anderri01,150000,1987-88,1988,1987,Portland Trail Blazers,138847.50452272003
NBA,anderri01,375000,1988-89,1989,1988,Portland Trail Blazers,336796.5926690759
NBA,anderro01,115000,1985-86,1986,1985,Cleveland Cavaliers,111083.65722746622
NBA,anderro01,200000,1987-88,1988,1987,Indiana Pacers,185130.00603029336
NBA,anderro01,300000,1988-89,1989,1988,Philadelphia 76ers,269437.27413526067
NBA,anderro01,425000,1990-91,1991,1990,Philadelphia 76ers,353680.9962687757
NBA,anderro01,1000000,1991-92,1992,1991,Philadelphia 76ers,802096.3007361643
NBA,anderro01,950000,1992-93,1993,1992,Philadelphia 76ers,743380.4126184478
NBA,anderro01,300000,1993-94,1994,1993,Philadelphia 76ers,229339.38772520874
NBA,anderry01,1225200,2008-09,2009,2008,New Jersey Nets,682752.5278949335
NBA,anderry01,1317120,2009-10,2010,2009,Orlando Magic,723447.060556947
NBA,anderry01,1409040,2010-11,2011,2010,Orlando Magic,769819.7098172226
NBA,anderry01,2244601,2011-12,2012,2011,Orlando Magic,1203395.3751566575
NBA,anderry01,8700000,2012-13,2013,2012,New Orleans Hornets,4571939.222458287
NBA,anderry01,8308500,2013-14,2014,2013,New Orleans Pelicans,4287288.191732335
NBA,anderry01,8491500,2014-15,2015,2014,New Orleans Pelicans,4305059.013813604
NBA,anderry01,8500000,2015-16,2016,2015,New Orleans Pelicans,4260899.21527571
NBA,anderry01,18735364,2016-17,2017,2016,Houston Rockets,9321689.757948425
NBA,anderry01,19578455,2017-18,2018,2017,Houston Rockets,9546138.441020945
NBA,andersh01,220000,1996-97,1997,1996,Utah Jazz,157955.7022974274
NBA,andersh01,1200000,1997-98,1998,1997,Utah Jazz,845638.671347556
NBA,andersh01,1300000,1998-99,1999,1998,Utah Jazz,905991.694152523
NBA,andersh01,2000000,1999-00,2000,1999,Houston Rockets,1376409.3096855013
NBA,andersh01,2200000,2000-01,2001,2000,Houston Rockets,1484875.5253798899
NBA,andersh01,5500000,2001-02,2002,2001,New York Knicks,3624122.5190646932
NBA,andersh01,6100000,2002-03,2003,2002,New York Knicks,3954573.685779588
NBA,andersh01,6700000,2003-04,2004,2003,New York Knicks,4261965.994271437
NBA,andersh01,7300000,2004-05,2005,2004,New York Knicks,4541236.068895644
NBA,andersh01,873699,2004-05,2005,2004,Miami Heat,543516.905775076
NBA,andersh01,7900000,2005-06,2006,2005,New York Knicks,4769076.83943877
NBA,andersh01,1035000,2005-06,2006,2005,Miami Heat,624809.4340277375
NBA,andersh01,7244726,2006-07,2007,2006,New York Knicks,4238386.821284847
NBA,anderwi01,500000,1988-89,1989,1988,San Antonio Spurs,449062.12355876784
NBA,anderwi01,725000,1990-91,1991,1990,San Antonio Spurs,603338.1701055586
NBA,anderwi01,775000,1991-92,1992,1991,San Antonio Spurs,621624.6330705273
NBA,anderwi01,2075000,1992-93,1993,1992,San Antonio Spurs,1623699.3222981885
NBA,anderwi01,2075000,1993-94,1994,1993,San Antonio Spurs,1586264.0984326936
NBA,anderwi01,2075000,1994-95,1995,1994,San Antonio Spurs,1551649.162523462
NBA,anderwi01,2075000,1995-96,1996,1995,Toronto Raptors,1518853.4361851332
NBA,anderwi01,510000,1999-00,2000,1999,Miami Heat,350984.37396980287
NBA,andrima01,398762,2005-06,2006,2005,Cleveland Cavaliers,240724.88843649146
NBA,andrima01,664209,2006-07,2007,2006,Chicago Bulls,388582.628546447
NBA,anigbik01,950000,2017-18,2018,2017,Indiana Pacers,463204.6562902894
NBA,anslemi01,200000,1990-91,1991,1990,Orlando Magic,166438.1158911886
NBA,anstech01,713900,1997-98,1998,1997,Dallas Mavericks,503084.53956251685
NBA,anstech01,985200,1998-99,1999,1998,Dallas Mavericks,686602.3208300505
NBA,anstech01,1113720,1999-00,2000,1999,Chicago Bulls,766467.2881914683
NBA,antetgi01,1792560,2013-14,2014,2013,Milwaukee Bucks,924983.0078800883
NBA,antetgi01,1873200,2014-15,2015,2014,Milwaukee Bucks,949683.3945328437
NBA,antetgi01,1953960,2015-16,2016,2015,Milwaukee Bucks,979485.485962368
NBA,antetgi01,2995421,2016-17,2017,2016,Milwaukee Bucks,1490357.2333285667
NBA,antetgi01,22471910,2017-18,2018,2017,Milwaukee Bucks,10956940.36603823
NBA,antetth01,105888,2015-16,2016,2015,New York Knicks,53079.7760126017
NBA,anthoca01,3229200,2003-04,2004,2003,Denver Nuggets,2054140.3863733318
NBA,anthoca01,3471360,2004-05,2005,2004,Denver Nuggets,2159488.389057751
NBA,anthoca01,3713640,2005-06,2006,2005,Denver Nuggets,2241852.4701282773
NBA,anthoca01,4694041,2006-07,2007,2006,Denver Nuggets,2746157.896512683
NBA,anthoca01,13041250,2007-08,2008,2007,Denver Nuggets,7411043.647034483
NBA,anthoca01,14410581,2008-09,2009,2008,Denver Nuggets,8030411.856174256
NBA,anthoca01,15779912,2009-10,2010,2009,Denver Nuggets,8667343.106358794
NBA,anthoca01,17149243,2010-11,2011,2010,New York Knicks,9369375.794757448
NBA,anthoca01,18518574,2011-12,2012,2011,New York Knicks,9928341.966387935
NBA,anthoca01,19450000,2012-13,2013,2012,New York Knicks,10221174.468599273
NBA,anthoca01,22407474,2013-14,2014,2013,New York Knicks,11562532.188331142
NBA,anthoca01,22458000,2014-15,2015,2014,New York Knicks,11385858.250276854
NBA,anthoca01,22875000,2015-16,2016,2015,New York Knicks,11466831.711697869
NBA,anthoca01,24559380,2016-17,2017,2016,New York Knicks,12219400.755040755
NBA,anthoca01,26243760,2017-18,2018,2017,Oklahoma City Thunder,12796033.505857732
NBA,anthogr01,865000,1991-92,1992,1991,New York Knicks,693813.3001367821
NBA,anthogr01,1067000,1992-93,1993,1992,New York Knicks,834933.5792251409
NBA,anthogr01,1269000,1993-94,1994,1993,New York Knicks,970105.6100776329
NBA,anthogr01,1471000,1994-95,1995,1994,New York Knicks,1099988.3942515722
NBA,anthogr01,1673000,1995-96,1996,1995,Vancouver Grizzlies,1224598.4572230014
NBA,anthogr01,1875000,1996-97,1997,1996,Vancouver Grizzlies,1346213.3718530745
NBA,anthogr01,272250,1997-98,1998,1997,Seattle SuperSonics,191854.27356197676
NBA,anthogr01,1000000,1998-99,1999,1998,Portland Trail Blazers,696916.6878096331
NBA,anthogr01,1100000,1999-00,2000,1999,Portland Trail Blazers,757025.1203270258
NBA,anthogr01,3500000,2000-01,2001,2000,Portland Trail Blazers,2362301.9721952793
NBA,anthogr01,3000000,2001-02,2002,2001,Chicago Bulls,1976794.1013080147
NBA,anthogr01,1500000,2002-03,2003,2002,Chicago Bulls,972436.1522408823
NBA,anthojo01,427163,2007-08,2008,2007,Miami Heat,242746.94813750146
NBA,anthojo01,711517,2008-09,2009,2008,Miami Heat,396498.5556563984
NBA,anthojo01,825497,2009-10,2010,2009,Miami Heat,453416.0730598413
NBA,anthojo01,3300000,2010-11,2011,2010,Miami Heat,1802933.2328371333
NBA,anthojo01,3600000,2011-12,2012,2011,Miami Heat,1930063.8957943828
NBA,anthojo01,3750000,2012-13,2013,2012,Miami Heat,1970663.457956158
NBA,anthojo01,3800000,2013-14,2014,2013,Miami Heat,1960846.7387113043
NBA,anthojo01,3800000,2014-15,2015,2014,Detroit Pistons,1926541.1590992985
NBA,anthojo01,2500000,2015-16,2016,2015,Detroit Pistons,1253205.6515516795
NBA,anthojo01,663810,2016-17,2017,2016,San Antonio Spurs,330275.45545545546
NBA,anticpe01,1250000,2014-15,2015,2014,Atlanta Hawks,633730.6444405587
NBA,anunoog01,1645200,2017-18,2018,2017,Toronto Raptors,802172.947925036
NBA,applike01,161776,2015-16,2016,2015,Orlando Magic,81095.4389941698
NBA,araujra01,2082720,2004-05,2005,2004,Toronto Raptors,1295633.3130699089
NBA,araujra01,2238960,2005-06,2006,2005,Toronto Raptors,1351616.744358206
NBA,araujra01,2395200,2006-07,2007,2006,Utah Jazz,1401265.432859913
NBA,archiro01,349458,2002-03,2003,2002,Memphis Grizzlies,226550.39525986282
NBA,archiro01,563679,2003-04,2004,2003,Orlando Magic,358564.28801267594
NBA,arenagi01,332817,2001-02,2002,2001,Golden State Warriors,219303.56080500982
NBA,arenagi01,512435,2002-03,2003,2002,Golden State Warriors,332206.879782371
NBA,arenagi01,8536000,2003-04,2004,2003,Washington Wizards,5429871.899567311
NBA,arenagi01,9389600,2004-05,2005,2004,Washington Wizards,5841149.341438703
NBA,arenagi01,10243200,2005-06,2006,2005,Washington Wizards,6183621.250853064
NBA,arenagi01,11096800,2006-07,2007,2006,Washington Wizards,6491968.209485589
NBA,arenagi01,11950400,2007-08,2008,2007,Washington Wizards,6791138.579470594
NBA,arenagi01,14653466,2008-09,2009,2008,Washington Wizards,8165761.470716992
NBA,arenagi01,16192080,2009-10,2010,2009,Washington Wizards,8893732.294933591
NBA,arenagi01,17730694,2010-11,2011,2010,Orlando Magic,9687047.713292716
NBA,arenagi01,19269307,2011-12,2012,2011,Orlando Magic,10330831.593799436
NBA,arenagi01,20807922,2012-13,2013,2012,Orlando Magic,10934776.405707205
NBA,arizatr01,385277,2004-05,2005,2004,New York Knicks,239675.86423505572
NBA,arizatr01,682051,2005-06,2006,2005,New York Knicks,411740.9654957028
NBA,arizatr01,3100000,2006-07,2007,2006,Orlando Magic,1813595.0408591058
NBA,arizatr01,3100000,2007-08,2008,2007,Los Angeles Lakers,1761658.9901893528
NBA,arizatr01,3100000,2008-09,2009,2008,Los Angeles Lakers,1727499.8665314182
NBA,arizatr01,5854000,2009-10,2010,2009,Houston Rockets,3215393.504388642
NBA,arizatr01,6322320,2010-11,2011,2010,New Orleans Hornets,3454157.8292820803
NBA,arizatr01,6790640,2011-12,2012,2011,New Orleans Hornets,3640658.0814825464
NBA,arizatr01,7258960,2012-13,2013,2012,Washington Wizards,3814657.9239374488
NBA,arizatr01,7727280,2013-14,2014,2013,Washington Wizards,3987371.522923444
NBA,arizatr01,8579089,2014-15,2015,2014,Houston Rockets,4349465.280546327
NBA,arizatr01,8193030,2015-16,2016,2015,Houston Rockets,4107020.599732983
NBA,arizatr01,7806971,2016-17,2017,2016,Houston Rockets,3884320.6681920015
NBA,arizatr01,7420912,2017-18,2018,2017,Houston Rockets,3618316.8340215622
NBA,armstbj01,425000,1990-91,1991,1990,Chicago Bulls,353680.9962687757
NBA,armstbj01,435000,1991-92,1992,1991,Chicago Bulls,348911.89082023146
NBA,armstbj01,540000,1992-93,1993,1992,Chicago Bulls,422553.0766462756
NBA,armstbj01,620000,1993-94,1994,1993,Chicago Bulls,473968.0679654314
NBA,armstbj01,2800000,1994-95,1995,1994,Chicago Bulls,2093791.6409955148
NBA,armstbj01,2400000,1995-96,1996,1995,Golden State Warriors,1756746.1430575035
NBA,armstbj01,2400000,1996-97,1997,1996,Golden State Warriors,1723153.1159719352
NBA,armstbj01,2600000,1997-98,1998,1997,Golden State Warriors,1832217.121253038
NBA,armstbj01,2800000,1998-99,1999,1998,Los Angeles Lakers,1951366.7258669727
NBA,armstbj01,850000,1998-99,1999,1998,Orlando Magic,592379.1846381881
NBA,armstbj01,510000,1999-00,2000,1999,Chicago Bulls,350984.37396980287
NBA,armstbr01,865800,2001-02,2002,2001,New Jersey Nets,570502.777637493
NBA,armstbr01,930720,2002-03,2003,2002,New Jersey Nets,603377.1837424226
NBA,armstbr01,995650,2003-04,2004,2003,New Jersey Nets,633347.2301785606
NBA,armstda01,350000,1995-96,1996,1995,Orlando Magic,256192.14586255257
NBA,armstda01,410000,1996-97,1997,1996,Orlando Magic,294371.9906452056
NBA,armstda01,350000,1997-98,1998,1997,Orlando Magic,246644.6124763705
NBA,armstda01,2900000,1998-99,1999,1998,Orlando Magic,2021058.3946479359
NBA,armstda01,4125000,1999-00,2000,1999,Orlando Magic,2838844.2012263467
NBA,armstda01,3100000,2000-01,2001,2000,Orlando Magic,2092324.6039443903
NBA,armstda01,4005000,2001-02,2002,2001,Orlando Magic,2639020.1252461993
NBA,armstda01,4010000,2002-03,2003,2002,Orlando Magic,2599645.9803239587
NBA,armstda01,2475000,2003-04,2004,2003,New Orleans Hornets,1574382.9605704187
NBA,armstda01,2275000,2004-05,2005,2004,Dallas Mavericks,1415248.2269503546
NBA,armstda01,1138500,2005-06,2006,2005,Dallas Mavericks,687290.3774305113
NBA,armstda01,1178348,2006-07,2007,2006,Indiana Pacers,689369.7061955631
NBA,armstda01,1219590,2007-08,2008,2007,New Jersey Nets,693065.0605951719
NBA,armsthi01,1767600,2006-07,2007,2006,New Orleans/Oklahoma City Hornets,1034100.1916846953
NBA,armsthi01,1900200,2007-08,2008,2007,New Orleans Hornets,1079840.1332767124
NBA,armsthi01,2032800,2008-09,2009,2008,New Orleans Hornets,1132794.1060274409
NBA,armsthi01,2801198,2009-10,2010,2009,Houston Rockets,1538598.19844661
NBA,armsthi01,992680,2010-11,2011,2010,Atlanta Hawks,542344.1701735653
NBA,arroyca01,332817,2001-02,2002,2001,Toronto Raptors,219303.56080500982
NBA,arroyca01,546000,2002-03,2003,2002,Utah Jazz,353966.7594156812
NBA,arroyca01,800000,2003-04,2004,2003,Utah Jazz,508891.46200255957
NBA,arroyca01,4000000,2004-05,2005,2004,Utah Jazz,2488348.530901722
NBA,arroyca01,4000000,2005-06,2006,2005,Detroit Pistons,2414722.450348744
NBA,arroyca01,4100000,2006-07,2007,2006,Orlando Magic,2398625.6992007527
NBA,arroyca01,4100000,2007-08,2008,2007,Orlando Magic,2329936.0837988215
NBA,arroyca01,1107572,2009-10,2010,2009,Miami Heat,608349.8145614514
NBA,arroyca01,1223166,2010-11,2011,2010,Miami Heat,668268.6759625651
NBA,arthuda01,977160,2008-09,2009,2008,Memphis Grizzlies,544530.2482515615
NBA,arthuda01,1050480,2009-10,2010,2009,Memphis Grizzlies,576991.2142962386
NBA,arthuda01,1123680,2010-11,2011,2010,Memphis Grizzlies,613915.1560831605
NBA,arthuda01,2027119,2011-12,2012,2011,Memphis Grizzlies,1086796.9984385592
NBA,arthuda01,3006217,2012-13,2013,2012,Memphis Grizzlies,1579797.86362309
NBA,arthuda01,3231683,2013-14,2014,2013,Denver Nuggets,1667588.1766049378
NBA,arthuda01,3457149,2014-15,2015,2014,Denver Nuggets,1752721.0109576264
NBA,arthuda01,2814000,2015-16,2016,2015,Denver Nuggets,1410608.2813865705
NBA,arthuda01,8070175,2016-17,2017,2016,Denver Nuggets,4015276.5455932124
NBA,arthuda01,7464912,2017-18,2018,2017,Denver Nuggets,3639770.5233655334
NBA,asikom01,1721000,2010-11,2011,2010,Chicago Bulls,940256.9980947595
NBA,asikom01,1857500,2011-12,2012,2011,Chicago Bulls,995859.3573439072
NBA,asikom01,8374646,2012-13,2013,2012,Houston Rockets,4400962.358804989
NBA,asikom01,8374646,2013-14,2014,2013,Houston Rockets,4321420.341305702
NBA,asikom01,8374646,2014-15,2015,2014,New Orleans Pelicans,4245815.845233238
NBA,asikom01,11000000,2015-16,2016,2015,New Orleans Pelicans,5514104.86682739
NBA,asikom01,9904494,2016-17,2017,2016,New Orleans Pelicans,4927933.093665094
NBA,asikom01,10595505,2017-18,2018,2017,Chicago Bulls,5166197.10710215
NBA,askewvi01,135000,1991-92,1992,1991,Golden State Warriors,108283.00059938218
NBA,askewvi01,180000,1992-93,1993,1992,Seattle SuperSonics,140851.02554875854
NBA,askewvi01,1460000,1994-95,1995,1994,Seattle SuperSonics,1091762.7842333757
NBA,askewvi01,1810000,1995-96,1996,1995,Seattle SuperSonics,1324879.3828892005
NBA,askewvi01,2000000,1996-97,1997,1996,Indiana Pacers,1435960.9299766128
NBA,askewvi01,272250,1997-98,1998,1997,Portland Trail Blazers,191854.27356197676
NBA,askinke01,150000,1990-91,1991,1990,Miami Heat,124828.58691839143
NBA,askinke01,202000,1991-92,1992,1991,Miami Heat,162023.4527487052
NBA,askinke01,250000,1992-93,1993,1992,Miami Heat,195626.42437327572
NBA,askinke01,313000,1993-94,1994,1993,Miami Heat,239277.42785996778
NBA,askinke01,406000,1994-95,1995,1994,Miami Heat,303599.78794434963
NBA,askinke01,550000,1995-96,1996,1995,Miami Heat,402587.6577840112
NBA,askinke01,650000,1996-97,1997,1996,Miami Heat,466687.30224239914
NBA,askinke01,750000,1997-98,1998,1997,Miami Heat,528524.1695922225
NBA,askinke01,725000,1998-99,1999,1998,Miami Heat,505264.59866198397
NBA,askinke01,1752400,1999-00,2000,1999,Miami Heat,1206009.8371464363
NBA,atkinch01,385000,1999-00,2000,1999,Orlando Magic,264958.79211445904
NBA,atkinch01,3000000,2000-01,2001,2000,Detroit Pistons,2024830.2618816681
NBA,atkinch01,3300000,2001-02,2002,2001,Detroit Pistons,2174473.511438816
NBA,atkinch01,3600000,2002-03,2003,2002,Detroit Pistons,2333846.7653781176
NBA,atkinch01,3900000,2003-04,2004,2003,Detroit Pistons,2480845.8772624778
NBA,atkinch01,4200000,2004-05,2005,2004,Los Angeles Lakers,2612765.9574468085
NBA,atkinch01,4500000,2005-06,2006,2005,Washington Wizards,2716562.756642337
NBA,atkinch01,3000000,2006-07,2007,2006,Memphis Grizzlies,1755091.9750249411
NBA,atkinch01,3000000,2007-08,2008,2007,Denver Nuggets,1704831.2808284059
NBA,atkinch01,3240000,2008-09,2009,2008,Oklahoma City Thunder,1805515.989536063
NBA,atkinch01,1306455,2009-10,2010,2009,Detroit Pistons,717589.1562651286
NBA,atkinch01,760000,2009-10,2010,2009,Minnesota Timberwolves,417440.90593361255
NBA,augmost01,875000,1991-92,1992,1991,Atlanta Hawks,701834.2631441437
NBA,augmost01,1138000,1992-93,1993,1992,Atlanta Hawks,890491.4837471511
NBA,augmost01,1400000,1993-94,1994,1993,Atlanta Hawks,1070250.476050974
NBA,augmost01,1662500,1994-95,1995,1994,Atlanta Hawks,1243188.7868410868
NBA,augmost01,2160000,1995-96,1996,1995,Atlanta Hawks,1581071.528751753
NBA,augmost01,2480000,1996-97,1997,1996,Detroit Pistons,1780591.5531709997
NBA,augmost01,2800000,1997-98,1998,1997,Portland Trail Blazers,1973156.899810964
NBA,augmost01,3200000,1998-99,1999,1998,Portland Trail Blazers,2230133.4009908256
NBA,augmost01,3450000,1999-00,2000,1999,Houston Rockets,2374306.0592074897
NBA,augmost01,510000,1999-00,2000,1999,Portland Trail Blazers,350984.37396980287
NBA,augmost01,923500,2000-01,2001,2000,Portland Trail Blazers,623310.2489492402
NBA,augmost01,2400000,2001-02,2002,2001,Charlotte Hornets,1581435.2810464117
NBA,augmost01,2400000,2002-03,2003,2002,New Orleans Hornets,1555897.8435854118
NBA,augmost01,2400000,2003-04,2004,2003,New Orleans Hornets,1526674.3860076787
NBA,augmost01,1100000,2004-05,2005,2004,Orlando Magic,684295.8459979737
NBA,augmost01,1138500,2005-06,2006,2005,Orlando Magic,687290.3774305113
